pair_id,repo_id,pdf_id,repo_url,pdf_url,component,manufacturer,Category,Component_Class,Component_Name,file_exists,file_size_bytes,gs_path,TBC 
A2Pair_50,A2R50,A2P50,https://github.com/ARMmbed/mbed-os,https://www.winbond.com/productResource-files/Winbond%20AuthenticationFlash%20Product%20Brief.pdf,W74M12JV,Winbond Electronics,Memory,Flash,Internal Flash,TRUE,655751314,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_50_mapping.txt,NA
A2Pair_51,A2R51,A2P51,https://github.com/STMicroelectronics/stm32-external-loader,https://www.nxp.com/docs/en/application-note/AN12193.pdf,MX25L6433F,Macronix International,Memory,Flash,Internal Flash,TRUE,138197199,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_51_mapping.txt,NA
A2Pair_56,A2R56,A2P56,https://github.com/RT-Thread/rt-thread,https://www.gigadevice.com/Public/Uploads/uploadfile/files/resource-center/GigaDevice-Selection-Guide-en.pdf,GD5F4GQ4,GigaDevice Semiconductor,Memory,Flash,Internal Flash,TRUE,543313952,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_56_mapping.txt,NA
A2Pair_80,A2R80,A2P80,https://github.com/AngeloJacobo/FPGA_SDRAM_Controller,https://www.winbond.com/resource-files/da00-w9825g6khc1.pdf,W9825G6KH,Winbond Electronics,Memory,External RAM,External Memory,TRUE,60674,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_80_mapping.txt,NA
A2Pair_81,A2R81,A2P81,https://github.com/espressif/esp-idf,https://www.mouser.in/datasheet/3/3722/1/66-67WVE4M16EALL-BLL-CLL.pdf,IS67WVE4M16BLL,ISSI (Integrated Silicon Solution Inc.),Memory,External RAM,External Memory,TRUE,157490477,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_81_mapping.txt,NA
A2Pair_86,A2R86,A2P86,https://github.com/FreeRTOS/iot-reference-nxp-rt1060,https://www.nxp.com/docs/en/application-note/AN12077.pdf,i.MX RT1060,NXP,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,7420350,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_86_mapping.txt,NA
A2Pair_87,A2R87,A2P87,https://github.com/NXPmicro/mcux-sdk,https://www.nxp.com/docs/en/data-sheet/IMXRT1024IEC.pdf,i.MX RT1024,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,1173202249,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_87_mapping.txt,NA
A2Pair_101,A2R101,A2P101,https://github.com/STMicroelectronics/stm32h7rsxx-hal-driver,https://www.st.com/resource/en/user_manual/um3289-discovery-kit-with-stm32h7s7l8-mcu-stmicroelectronics.pdf,STM32H7S7,STMicroelectronics N.V.,Compute,MCU,Real-time MCU,TRUE,12679856,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_101_mapping.txt,NA
A2Pair_116,A2R116,A2P116,https://github.com/raspberrypi/pico-examples,https://datasheets.raspberrypi.com/rp2040/rp2040-datasheet.pdf,RP2040,Raspberry Pi Foundation,Compute,MCU,Real-time MCU,TRUE,1474633,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_116_mapping.txt,NA
A2Pair_117,A2R117,A2P117,https://github.com/micropython/micropython,https://datasheets.raspberrypi.com/rp2350/hardware-design-with-rp2350.pdf,RP2350B,Raspberry Pi Foundation,Compute,MCU,Real-time MCU,TRUE,20205515,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_117_mapping.txt,NA
A2Pair_133,A2R133,A2P133,https://github.com/NVIDIA/edk2-nvidia,https://www.farnell.com/datasheets/4383173.pdf,Jetson AGX Orin,Nvidia Corporation,Compute,GPU,Automotive GPU,TRUE,10285845,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_133_mapping.txt,NA
A2Pair_134,A2R134,A2P134,https://github.com/NVIDIA-AI-IOT/jetbot,https://openzeka.com/en/wp-content/uploads/2022/08/JetsonNano_DataSheet_DS09366001v1.1-1.pdf,Jetson Nano,Nvidia Corporation,Compute,GPU,Automotive GPU,TRUE,154630,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_134_mapping.txt,NA
A2Pair_135,A2R135,A2P135,https://github.com/jetsonhacks/jetson-linux-build,https://developer.download.nvidia.com/embedded/L4T/r23_Release_v1.0/NVIDIA_Jetson_TX1_Developer_Kit_User_Guide.pdf,Jetson TX1,Nvidia Corporation,Compute,GPU,Automotive GPU,TRUE,31964,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_135_mapping.txt,NA
A2Pair_139,A2R139,A2P139,https://github.com/qualcomm/fastrpc,https://www.qualcomm.com/content/dam/qcomm-martech/dm-assets/documents/Snapdragon-8-Gen-2-Product-Brief.pdf,Snapdragon 8 Gen 2,Qualcomm,Compute,NPU,AI Accelerator,TRUE,1390298,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_139_mapping.txt,NA
A2Pair_141,A2R141,A2P141,https://github.com/NVIDIA/cuda-samples,https://www.megware.com/fileadmin/user_upload/LandingPage%20NVIDIA/NVIDIA_H200_Datasheet.pdf,H200,NVIDIA,Compute,NPU,AI Accelerator,TRUE,5060647,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_141_mapping.txt,NA
A2Pair_144,A2R144,A2P144,https://github.com/NVIDIA/nvidia-container-toolkit,https://www.nvidia.com/content/dam/en-zz/Solutions/Data-Center/l4/PB-11316-001_v01.pdf,L4,NVIDIA,Compute,NPU,AI Accelerator,TRUE,1164982,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_144_mapping.txt,NA
A2Pair_146,A2R146,A2P146,https://github.com/rockchip-linux/rknpu2,https://dl.xkwy2018.com/downloads/RK3588/01_Official%20Release/01_Common%20Document/Rockchip%20RK3588%20Datasheet%20V1.1-20220124.pdf,RK3588,Rockchip,Compute,NPU,AI Accelerator,TRUE,263132,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_146_mapping.txt,NA
A2Pair_167,A2R167,A2P167,https://github.com/boschsensortec/BMM150_SensorAPI,https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmm150-ds001.pdf,BMM150,Bosch Sensortec,Sensor,Magnetometer,Heading Sensor,TRUE,219974,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_167_mapping.txt,NA
A2Pair_173,A2R173,A2P173,https://github.com/commaai/opendbc,https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/811055.pdf,EyeQ1,Mobileye Global Inc.,ECU,ADAS_ECU,ADAS Domain Controller,TRUE,1572207,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_173_mapping.txt,NA
A2Pair_185,A2R185,A2P185,https://github.com/cantools/cantools,https://fccid.io/AQO013/User-Manual/User-Manual-5345672.pdf,ADAS ECU,Pektron Group,ECU,ADAS_ECU,ADAS Domain Controller,TRUE,622831,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_185_mapping.txt,NA
A2Pair_188,A2R188,A2P188,https://github.com/FreeRTOS/FreeRTOS-Kernel,https://www.ti.com/lit/ds/symlink/tms570ls0432.pdf,TMS570LS0432-Q1,Texas Instruments,MCU,Automotive_MCU,AURIX TC3xx,TRUE,15294637,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_188_mapping.txt,NA
A2Pair_198,A2R198,A2P198,https://github.com/ChibiOS/ChibiOS,https://www.st.com/resource/en/application_note/an4389-spc574k72spc57em80-getting-started-stmicroelectronics.pdf,SPC574K72,STMicroelectronics,MCU,Automotive_MCU,AURIX TC3xx,TRUE,378343414,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_198_mapping.txt,NA
A2Pair_200,A2R200,A2P200,https://github.com/nxp-auto/zephyr,https://www.nxp.com/docs/en/data-sheet/S32Z27_DS.pdf,S32Z270,NXP Semiconductors,MCU,Automotive_MCU,AURIX TC3xx,TRUE,132488750,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_200_mapping.txt,NA
A2Pair_205,A2R205,A2P205,https://github.com/nxp-auto-support/s32k148_cookbook,https://www.nxp.com/docs/en/data-sheet/S32K1xx.pdf,S32K148,NXP Semiconductors,MCU,Automotive_MCU,AURIX TC3xx,TRUE,81511497,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_205_mapping.txt,NA
A2Pair_219,A2R219,A2P219,https://github.com/jetsonhacks/jetson-orin-kernel-builder,https://www.nvidia.com/content/dam/en-zz/Solutions/gtcf21/jetson-orin/nvidia-jetson-agx-orin-technical-brief.pdf,Jetson AGX Orin 32GB,NVIDIA,SoC,ADAS_SoC,NVIDIA Orin,TRUE,66960,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_219_mapping.txt,NA
A2Pair_231,A2R231,A2P231,https://github.com/nxp-mcuxpresso/mcux-freertos-drivers,https://www.nxp.com/docs/en/user-manual/UM11798.pdf,FreeRTOS kernel for MCUXpresso SDK,NXP Semiconductors,BSP,MCU_BSP,MCU BSP,TRUE,303461,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_231_mapping.txt,NA
A2Pair_241,A2R241,A2P241,https://github.com/STMicroelectronics/stm32h5xx-hal-driver,https://www.st.com/resource/en/user_manual/um3115-stm32h5-nucleo-144-board-mb1404-stmicroelectronics.pdf,STM32H563ZI,STMicroelectronics,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,13274317,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_241_mapping.txt,NA
A2Pair_245,A2R245,A2P245,https://github.com/STMicroelectronics/stm32f1xx-hal-driver,https://www.st.com/resource/en/programming_manual/cd00283419.pdf,STM32F103VB,STMicroelectronics,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,5661116,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_245_mapping.txt,NA
A2Pair_250,A2R250,A2P250,https://github.com/STMicroelectronics/stm32u0xx-hal-driver,https://www.st.com/resource/en/application_note/an6091-migrating-from-stm32l0-to-stm32u0-mcus-stmicroelectronics.pdf,STM32U0 series,STMicroelectronics,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,7021537,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_250_mapping.txt,NA
A2Pair_253,A2R253,A2P253,https://github.com/pabigot/bsp430,https://www.ti.com/lit/ds/slas491i/slas491i.pdf,BSP430,Texas Instruments,BSP,MCU_BSP,MCU BSP,TRUE,2117384,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_253_mapping.txt,NA
A2Pair_279,A2R279,A2P279,https://github.com/nxp-qoriq/meta-qoriq,https://www.nxp.com/docs/en/release-note/RN00266.pdf,Layerscape SDK,NXP Semiconductors,BSP,MCU_BSP,MCU BSP,TRUE,51393,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_279_mapping.txt,NA
A2Pair_292,A2R292,A2P292,https://github.com/STMicroelectronics/meta-st-stm32mp-oss,https://www.st.com/resource/en/datasheet/stm32mp157c.pdf,meta-st-stm32mp,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,394193,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_292_mapping.txt,NA
A2Pair_293,A2R293,A2P293,https://github.com/TexasInstruments/meta-tisdk,https://www.ti.com/lit/an/sprado9/sprado9.pdf,AM62L-PROCESSOR-SDK,Texas Instruments Incorporated,Toolchain,Yocto,Yocto Build System,TRUE,43465,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_293_mapping.txt,NA
A2Pair_296,A2R296,A2P296,https://github.com/nxp-auto-linux/meta-alb,https://www.nxp.com/docs/en/application-note/AN13275.pdf,NXP Auto Linux BSP,NXP Semiconductors,Toolchain,Yocto,Yocto Build System,TRUE,386964,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_296_mapping.txt,NA
A2Pair_369,A2R369,A2P369,https://github.com/TexasInstruments/meta-ti,https://www.hitachi.com/New/cnews/month/2017/07/170725a.pdf,ADAS-ECU,"Hitachi Astemo, Ltd.",ECU,ADAS_ECU,ADAS Domain Controller,TRUE,81232,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_369_mapping.txt,NA
A2Pair_373,A2R373,A2P373,https://github.com/linux-can/can-utils,https://static.nhtsa.gov/odi/tsbs/2024/MC-11002302-0001.pdf,Remote Smart Parking Assist (RSPA) ECU,"Hyundai Mobis Co., Ltd.",ECU,ADAS_ECU,ADAS Domain Controller,TRUE,994283,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_373_mapping.txt,NA
A2Pair_383,A2R383,A2P383,https://github.com/sparkfun/SparkFun_u-blox_GNSS_v3,https://fcc.report/FCC-ID/JUP-55800/225308.pdf,5800,Trimble,Sensor,GPS,GNSS Receiver,TRUE,2205283,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_383_mapping.txt,NA
A2Pair_387,A2R387,A2P387,https://github.com/boschsensortec/BMI270_SensorAPI,https://www.mouser.com/catalog/specsheets/ENC-03M_ref.PDF,ENC-03MB,"Murata Manufacturing Co., Ltd.",Sensor,Gyroscope,Angular Rate Sensor,TRUE,2617195,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_387_mapping.txt,NA
A2Pair_400,A2R400,A2P400,https://github.com/greenlsi/nrf5-sdk,https://www.nxp.com/docs/en/application-note/AN13104.pdf,i.MX RT1170,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,42118657,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_400_mapping.txt,NA
A2Pair_402,A2R402,A2P402,https://github.com/NordicSemiconductor/nrfx,https://www.nxp.com/docs/en/application-note/AN13264.pdf,i.MX RT1170,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,82608439,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_402_mapping.txt,NA
A2Pair_403,A2R403,A2P403,https://github.com/NordicSemiconductor/nRF5-SDK-for-Mesh,https://www.nxp.com/docs/en/data-sheet/IMXRT1180EC.pdf,i.MX RT1180,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,7045590,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_403_mapping.txt,NA
A2Pair_404,A2R404,A2P404,https://github.com/nrfconnect/sdk-nrfxlib,https://www.nxp.com/docs/en/application-note/AN12574.pdf,i.MX RT1010,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,6205216,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_404_mapping.txt,NA
A2Pair_412,A2R412,A2P412,https://github.com/espressif/esp-zigbee-sdk,https://www.nxp.com/docs/en/data-sheet/IMXRT1024CEC.pdf,i.MX RT1024,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,1871957,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_412_mapping.txt,NA
A2Pair_421,A2R421,A2P421,https://github.com/Infineon/illd_release_tc2x,https://www.nxp.com/docs/en/data-sheet/IMXRT700EC.pdf,i.MX RT700,NXP Semiconductors N.V.,Compute,MCU,Real-time MCU,TRUE,68295968,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_421_mapping.txt,NA
A2Pair_470,A2R470,A2P470,https://github.com/project-chip/connectedhomeip,https://www.st.com/resource/en/reference_manual/rm0385-stm32f75xxx-and-stm32f74xxx-advanced-arm-based-32-bit-mcus-stmicroelectronics.pdf,STM32F7 series,STMicroelectronics N.V.,Compute,MCU,Real-time MCU,TRUE,70210702,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_470_mapping.txt,NA
A2Pair_496,A2R496,A2P496,https://github.com/Microchip-MPLAB-Harmony/gfx,https://www.analog.com/media/en/technical-documentation/data-sheets/ADSP-BF531_BF532_BF533.pdf,ADZS-BF533-EZLITE,Analog Devices,BSP,MCU_BSP,MCU BSP,TRUE,5566486,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_496_mapping.txt,NA
A2Pair_499,A2R499,A2P499,https://github.com/nrfconnect/sdk-zephyr,https://www.st.com/resource/en/application_note/an5617-stm32h745755-and-stm32h747757-lines-interprocessor-communications-stmicroelectronics.pdf,STM32CubeH7,STMicroelectronics,BSP,MCU_BSP,MCU BSP,TRUE,95348855,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_499_mapping.txt,NA
A2Pair_507,A2R507,A2P507,https://github.com/lvgl/lvgl,https://www.ti.com/lit/ug/spruj17i/spruj17i.pdf,AM263X-MCAL-SDK,Texas Instruments,BSP,MCU_BSP,MCU BSP,TRUE,18267361,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_507_mapping.txt,NA
A2Pair_512,A2R512,A2P512,https://github.com/PiBoxY/msp430ware,https://www.st.com/resource/en/application_note/an5802-stm32cube-mcu-package-examples-for-stm32c0-series-stmicroelectronics.pdf,STM32Snippets,STMicroelectronics,BSP,MCU_BSP,MCU BSP,TRUE,39201646,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_512_mapping.txt,NA
A2Pair_535,A2R535,A2P535,https://github.com/renesas/hal_renesas,https://www.silabs.com/documents/public/quick-start-guides/qsg138-flex-efr32.pdf,Flex SDK,Silicon Laboratories,BSP,MCU_BSP,MCU BSP,TRUE,161626279,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_535_mapping.txt,NA
A2Pair_544,A2R544,A2P544,https://github.com/quic/sample-apps-for-robotics-platforms,http://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MX1XX2XX-28-36-44-PIN-DS60001168K.pdf,pic32mx_125_sk,Microchip Technology Inc.,BSP,MCU_BSP,MCU BSP,TRUE,5593873,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_544_mapping.txt,NA
A2Pair_545,A2R545,A2P545,https://github.com/qualcomm-linux/meta-qcom-distro,https://ww1.microchip.com/downloads/en/DeviceDoc/70005190B.pdf,PIC32 Bluetooth Starter Kit BSP,Microchip Technology Inc.,BSP,MCU_BSP,MCU BSP,TRUE,24196,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_545_mapping.txt,NA
A2Pair_546,A2R546,A2P546,https://github.com/qualcomm-linux/meta-qcom-qim-product-sdk,http://ww1.microchip.com/downloads/en/DeviceDoc/60001404B.pdf,pic32mx_125_sk+meb,Microchip Technology Inc.,BSP,MCU_BSP,MCU BSP,TRUE,422651,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_546_mapping.txt,NA
A2Pair_558,A2R558,A2P558,https://github.com/ARM-software/CMSIS-DSP,https://www.st.com/resource/en/application_note/an5001-stm32cube-expansion-package-for-stm32h7-series-mdma-stmicroelectronics.pdf,STM32CubeH7,STMicroelectronics,BSP,MCU_BSP,MCU BSP,TRUE,14954844,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_558_mapping.txt,NA
A2Pair_566,A2R566,A2P566,https://github.com/linux4microchip/meta-mchp,https://www.nxp.com/docs/en/user-guide/UG10163.pdf,meta-imx-v2x,NXP Semiconductors,Toolchain,Yocto,Yocto Build System,TRUE,324532,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_566_mapping.txt,NA
A2Pair_568,A2R568,A2P568,https://github.com/Xilinx/meta-xilinx-tools,https://www.st.com/resource/en/application_note/an5284-stm32mp1-series-system-power-consumption-stmicroelectronics.pdf,OpenSTLinux starter package,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,65817,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_568_mapping.txt,NA
A2Pair_569,A2R569,A2P569,https://github.com/Xilinx/meta-xilinx,https://www.st.com/resource/en/user_manual/um2563-stm32cubeide-installation-guide-stmicroelectronics.pdf,OpenSTLinux developer package,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,946707,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_569_mapping.txt,NA
A2Pair_570,A2R570,A2P570,https://github.com/Xilinx/meta-petalinux,https://www.st.com/resource/en/user_manual/um3385-discovery-kit-with-stm32mp257f-mpu-stmicroelectronics.pdf,OpenSTLinux starter package,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,163273,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_570_mapping.txt,NA
A2Pair_580,A2R580,A2P580,https://github.com/ARM-software/arm-trusted-firmware,https://www.st.com/resource/en/application_note/an5275-introduction-to-usb-dfu-usart-protocols-used-in-stm32mp1-and-stm32mp2-mpu-bootloaders-stmicroelectronics.pdf,STM32MP2 Starter package,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,24336368,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_580_mapping.txt,NA
A2Pair_583,A2R583,A2P583,https://github.com/STMicroelectronics/meta-st-py3-ext,https://www.st.com/resource/en/application_note/an5168-how-to-configure-ddr-on-stm32mp1-mpus-stmicroelectronics.pdf,STM32MP1 Starter package,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,65603,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_583_mapping.txt,NA
A2Pair_584,A2R584,A2P584,https://github.com/STMicroelectronics/Mp1AmpSTSDK_Python,https://www.ti.com/lit/ug/sprujg8b/sprujg8b.pdf,AM62L-LINUX-SDK,Texas Instruments Incorporated,Toolchain,Yocto,Yocto Build System,TRUE,109457,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_584_mapping.txt,NA
A2Pair_589,A2R589,A2P589,https://github.com/polarfire-soc/polarfire-soc-bare-metal-examples,https://www.ti.com/lit/ds/sprs181/sprs181.pdf,AM62L-LINUX-SDK,Texas Instruments Incorporated,Toolchain,Yocto,Yocto Build System,TRUE,5810,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_589_mapping.txt,PDF
A2Pair_594,A2R594,A2P594,https://github.com/quic-yocto/meta-qcom-realtime,https://www.timesys.com/pdf/Timesys-VigiShield-Secure-by-Design.pdf,meta-vigishield,Timesys Corporation,Toolchain,Yocto,Yocto Build System,TRUE,12719,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_594_mapping.txt,NA
A2Pair_597,A2R597,A2P597,https://github.com/YoeDistro/meta-intel,https://www.st.com/resource/en/user_manual/um2534-discovery-kits-with-stm32mp157-mpus-stmicroelectronics.pdf,OpenSTLinux Distribution,STMicroelectronics International N.V.,Toolchain,Yocto,Yocto Build System,TRUE,54312,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_597_mapping.txt,NA
A2Pair_613,A2R613,A2P613,https://github.com/sifive/freedom-e-sdk,https://www.st.com/resource/en/application_note/an5373-getting-started-with-stm32u5-mcu-hardware-development-stmicroelectronics.pdf,STM32U5 series,STMicroelectronics,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,1491200,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_613_mapping.txt,NA
A2Pair_614,A2R614,A2P614,https://github.com/sifive/freedom-metal,https://www.st.com/resource/en/application_note/an5652-how-to-optimize-power-consumption-on-stm32u5-mcus-stmicroelectronics.pdf,STM32U599ZJT6,STMicroelectronics,RTOS,FreeRTOS,FreeRTOS Kernel,TRUE,767975,gs://cpt-training-datasets/Automotive_v2/Cleaned_data/A2Pair_614_mapping.txt,NA
